1 | 4.903760662078858 | 0.0 | 0.0066023351634181115 | 88.0 | 31.84
2 | 0.18821802580728225 | 0.058 | 6.60893749858153 | 88.0 | 30.9
3 | 0.18648078528782835 | 0.117 | 13.21127266199964 | 84.0 | 32.9
4 | 0.18554152521716624 | 0.176 | 19.813607825417755 | 94.0 | 30.4
5 | 0.1861774978164626 | 0.234 | 26.415942988835866 | 94.0 | 35.06
6 | 0.1869888584129147 | 0.292 | 33.01827815225398 | 80.0 | 32.24
7 | 0.18664540717646166 | 0.351 | 39.62061331567209 | 76.0 | 30.86
8 | 0.18431038698369237 | 0.408 | 46.2229484790902 | 86.0 | 30.82
9 | 0.18182765240679316 | 0.466 | 52.82528364250831 | 84.0 | 30.22
10 | 0.184974512640986 | 0.524 | 59.42761880592642 | 82.0 | 34.02
11 | 0.18267943199177417 | 0.583 | 66.02995396934453 | 84.0 | 30.26
12 | 0.18113664144989686 | 0.641 | 72.63228913276264 | 88.0 | 32.2
13 | 0.18246512784759786 | 0.699 | 79.23462429618075 | 76.0 | 32.94
14 | 0.18129967262051955 | 0.758 | 85.83695945959887 | 84.0 | 33.92
15 | 0.17797666246702298 | 0.816 | 92.43929462301698 | 88.0 | 31.2
16 | 0.18253887642268066 | 0.874 | 99.0416297864351 | 90.0 | 33.34
1 | 0.176691494836824 | 0.886 | 0.0066023351634181115 | 88.0 | 33.88
2 | 0.17849418286488997 | 0.944 | 6.60893749858153 | 88.0 | 30.64
3 | 0.17870253064878883 | 1.002 | 13.21127266199964 | 86.0 | 31.82
4 | 0.17906544832165738 | 1.061 | 19.813607825417755 | 86.0 | 33.62
5 | 0.1783242162809483 | 1.12 | 26.415942988835866 | 82.0 | 33.04
6 | 0.17708316149957906 | 1.178 | 33.01827815225398 | 92.0 | 31.64
7 | 0.17737656678896696 | 1.236 | 39.62061331567209 | 92.0 | 32.88
8 | 0.17580985774704674 | 1.294 | 46.2229484790902 | 86.0 | 33.1
9 | 0.17535373879153593 | 1.352 | 52.82528364250831 | 84.0 | 35.2
10 | 0.17481126421819748 | 1.41 | 59.42761880592642 | 90.0 | 31.38
11 | 0.1740078675254747 | 1.468 | 66.02995396934453 | 82.0 | 33.18
12 | 0.17208951288649088 | 1.526 | 72.63228913276264 | 92.0 | 32.56
13 | 0.17496374277527013 | 1.585 | 79.23462429618075 | 80.0 | 34.3
14 | 0.1734282467913896 | 1.643 | 85.83695945959887 | 90.0 | 32.44
15 | 0.17320262075189433 | 1.701 | 92.43929462301698 | 94.0 | 30.84
16 | 0.17454927031189735 | 1.758 | 99.0416297864351 | 92.0 | 31.88
1 | 0.16954639277671169 | 1.771 | 0.0066023351634181115 | 94.0 | 31.46
2 | 0.17020598289463004 | 1.828 | 6.60893749858153 | 84.0 | 33.12
3 | 0.17090176382122874 | 1.885 | 13.21127266199964 | 78.0 | 34.8
4 | 0.17000517689686326 | 1.944 | 19.813607825417755 | 90.0 | 32.74
5 | 0.17357735150158443 | 2.002 | 26.415942988835866 | 90.0 | 31.26
