1 | 4.995654096603394 | 0.0 | 0.0006282320822811264 | 2.0 | 85.94
2 | 0.672768327110634 | 0.042 | 0.3147442732228443 | 0.0 | 44.68
3 | 0.5566717419860959 | 0.081 | 0.6288603143634075 | 0.0 | 41.52
4 | 0.5028394231330756 | 0.121 | 0.9429763555039707 | 6.0 | 46.7
5 | 0.4682848786405806 | 0.162 | 1.257092396644534 | 2.0 | 52.82
6 | 0.43963954203197153 | 0.202 | 1.571208437785097 | 6.0 | 46.26
7 | 0.4277824272627292 | 0.242 | 1.8853244789256602 | 14.000000000000002 | 42.22
8 | 0.4107969646381506 | 0.282 | 2.1994405200662235 | 20.0 | 44.82
9 | 0.39936416621728854 | 0.321 | 2.5135565612067867 | 28.000000000000004 | 46.12
10 | 0.38936613939267783 | 0.361 | 2.82767260234735 | 30.0 | 41.46
11 | 0.382453081671796 | 0.401 | 3.141788643487913 | 20.0 | 43.64
12 | 0.3735842612189193 | 0.44 | 3.455904684628476 | 30.0 | 46.9
13 | 0.3678505423230079 | 0.48 | 3.7700207257690397 | 26.0 | 44.1
14 | 0.36195381176133506 | 0.52 | 4.0841367669096025 | 28.000000000000004 | 49.88
15 | 0.36014000456255024 | 0.561 | 4.398252808050166 | 48.0 | 49.04
16 | 0.3528089627808802 | 0.602 | 4.712368849190729 | 46.0 | 40.9
17 | 0.34830236616063565 | 0.641 | 5.026484890331292 | 42.0 | 44.56
18 | 0.34547360096069374 | 0.68 | 5.340600931471855 | 54.0 | 41.54
19 | 0.34042251412256913 | 0.717 | 5.654716972612419 | 44.0 | 48.94
20 | 0.3371392837850363 | 0.757 | 5.968833013752982 | 46.0 | 46.22
21 | 0.3305561704962989 | 0.797 | 6.282949054893545 | 54.0 | 40.72
22 | 0.3341258365496554 | 0.836 | 6.5970650960341075 | 48.0 | 45.94
23 | 0.3311514454669418 | 0.876 | 6.911181137174671 | 46.0 | 45.06
24 | 0.3289266396144052 | 0.915 | 7.225297178315235 | 57.99999999999999 | 41.56
25 | 0.3254414113755399 | 0.954 | 7.539413219455798 | 62.0 | 46.0
26 | 0.3237693641711188 | 0.993 | 7.8535292605963605 | 54.0 | 45.66
27 | 0.3200075153246964 | 1.033 | 8.167645301736924 | 46.0 | 47.68
28 | 0.3209264786077434 | 1.073 | 8.481761342877487 | 64.0 | 40.16
29 | 0.3155891188527314 | 1.114 | 8.795877384018052 | 64.0 | 47.48
30 | 0.3153769202097833 | 1.156 | 9.109993425158613 | 56.00000000000001 | 43.94
31 | 0.3126834183184591 | 1.197 | 9.424109466299177 | 66.0 | 44.78
32 | 0.3141603988999176 | 1.239 | 9.73822550743974 | 56.00000000000001 | 45.84
33 | 0.308712066486405 | 1.28 | 10.052341548580305 | 60.0 | 47.22
34 | 0.3098909708893251 | 1.321 | 10.366457589720866 | 57.99999999999999 | 43.96
35 | 0.30729809430711275 | 1.363 | 10.68057363086143 | 40.0 | 49.34
36 | 0.30634305174535975 | 1.405 | 10.994689672001993 | 66.0 | 43.62
37 | 0.30826494959805556 | 1.446 | 11.308805713142556 | 66.0 | 45.72
38 | 0.30241724671437775 | 1.489 | 11.62292175428312 | 60.0 | 43.22
39 | 0.30716480784421857 | 1.529 | 11.937037795423683 | 60.0 | 48.6
40 | 0.30152373012707984 | 1.571 | 12.251153836564246 | 57.99999999999999 | 49.72
41 | 0.3026238419906221 | 1.614 | 12.56526987770481 | 78.0 | 45.32
42 | 0.30124815774841973 | 1.655 | 12.879385918845374 | 70.0 | 45.16
43 | 0.305333079705454 | 1.695 | 13.193501959985934 | 56.00000000000001 | 44.92
44 | 0.2996130444341088 | 1.734 | 13.507618001126499 | 66.0 | 44.44
