1 | 4.905384435653687 | 0.001 | 0.0006282320822811264 | 80.0 | 46.04
2 | 0.26650788128260805 | 0.041 | 0.3147442732228443 | 76.0 | 46.72
3 | 0.26904754639807754 | 0.081 | 0.6288603143634075 | 78.0 | 43.88
4 | 0.26753786205929814 | 0.12 | 0.9429763555039707 | 78.0 | 46.62
5 | 0.2652224594986488 | 0.16 | 1.257092396644534 | 80.0 | 41.5
6 | 0.2652281785926474 | 0.2 | 1.571208437785097 | 86.0 | 42.24
7 | 0.263804823860228 | 0.239 | 1.8853244789256602 | 80.0 | 42.04
8 | 0.2659100892440721 | 0.279 | 2.1994405200662235 | 84.0 | 44.28
9 | 0.2663010535552992 | 0.318 | 2.5135565612067867 | 76.0 | 44.14
10 | 0.2636482000686245 | 0.358 | 2.82767260234735 | 92.0 | 42.12
11 | 0.26390377585999913 | 0.397 | 3.141788643487913 | 76.0 | 40.1
12 | 0.26219032235624123 | 0.437 | 3.455904684628476 | 84.0 | 45.98
13 | 0.26200640089892424 | 0.476 | 3.7700207257690397 | 76.0 | 45.98
14 | 0.26339481854083974 | 0.516 | 4.0841367669096025 | 76.0 | 40.1
15 | 0.2627402172841254 | 0.555 | 4.398252808050166 | 82.0 | 43.9
16 | 0.26178270996200237 | 0.595 | 4.712368849190729 | 76.0 | 45.9
17 | 0.26066909947572614 | 0.635 | 5.026484890331292 | 86.0 | 47.5
18 | 0.26470966254006845 | 0.675 | 5.340600931471855 | 84.0 | 43.16
19 | 0.26287553529009766 | 0.714 | 5.654716972612419 | 82.0 | 42.82
20 | 0.25951090530595783 | 0.753 | 5.968833013752982 | 80.0 | 46.04
21 | 0.2597233660636382 | 0.794 | 6.282949054893545 | 80.0 | 42.36
22 | 0.2627141060883898 | 0.833 | 6.5970650960341075 | 76.0 | 45.76
23 | 0.26008226745878293 | 0.873 | 6.911181137174671 | 78.0 | 43.04
24 | 0.2610966769929742 | 0.913 | 7.225297178315235 | 84.0 | 47.12
25 | 0.2614838382319084 | 0.953 | 7.539413219455798 | 92.0 | 42.94
26 | 0.26081196398322337 | 0.993 | 7.8535292605963605 | 84.0 | 45.78
27 | 0.2597994081179317 | 1.032 | 8.167645301736924 | 76.0 | 42.4
28 | 0.2595031334576654 | 1.071 | 8.481761342877487 | 66.0 | 47.58
29 | 0.25938418163078575 | 1.111 | 8.795877384018052 | 84.0 | 43.9
30 | 0.26133651284215775 | 1.151 | 9.109993425158613 | 88.0 | 44.9
31 | 0.25905168903251935 | 1.191 | 9.424109466299177 | 92.0 | 44.26
32 | 0.25930399384069125 | 1.231 | 9.73822550743974 | 80.0 | 43.62
33 | 0.2589440058033139 | 1.269 | 10.052341548580305 | 80.0 | 45.02
34 | 0.2612051695912468 | 1.31 | 10.366457589720866 | 68.0 | 38.48
35 | 0.2601310465347259 | 1.349 | 10.68057363086143 | 84.0 | 40.66
36 | 0.2585574952448078 | 1.387 | 10.994689672001993 | 86.0 | 43.58
